"","state","Lat","Lon","Total","BNT","BNI","TBT","BBI","TBI","TBIR","year_start","year_end"
"529","CT",41.86,-73.3373,605,0,0.046280992,0.34214876,0.009917355,0.109090909,0.416528926,1642,1818
"530","CT",41.8563,-73.448,1328,0.002259036,0.004518072,0.265813253,0.010542169,0.149096385,0.547439759,1642,1818
"531","CT",41.8512,-73.0012,136,0,0.014705882,0.257352941,0.014705882,0.051470588,0.566176471,1642,1818
"532","CT",41.8465,-73.2297,1180,0.034745763,0.016949153,0.677966101,0.007627119,0.018644068,0.099152542,1642,1818
"533","CT",41.8303,-73.1137,59,0.016949153,0,0.52542373,0,0.06779661,0.237288136,1642,1818
"534","CT",41.81,-72.45,445,0,0.071910112,0.186516854,0.017977528,0.137078652,0.573033708,1642,1818
"535","RI",41.8,-71.48,1879,0.000532198,0.086216072,0.136242683,0.00532198,0.067056945,0.700372539,1642,1818
"536","RI",41.79,-71.67,186,0,0.059139785,0.102150537,0.005376344,0.086021505,0.741935484,1642,1818
"537","CT",41.7823,-72.3475,669,0,0.013452915,0.121076234,0.022421525,0.177877429,0.650224215,1642,1818
"538","CT",41.7798,-72.2092,1056,0.00094697,0.009469697,0.157196969,0.005681818,0.080492424,0.733901515,1642,1818
"539","CT",41.76,-73.064,67,0,0.014925373,0.223880596,0.044776119,0.104477612,0.582089552,1642,1818
"540","CT",41.74,-73.41,176,0,0.005681818,0.318181817,0,0.028409091,0.596590909,1642,1818
"541","CT",41.73,-73.2,593,0,0.02698145,0.295109612,0.02698145,0.089376054,0.536256324,1642,1818
"542","RI",41.72,-71.3,427,0,0.044496487,0.213114753,0,0.105386416,0.611241218,1642,1818
"543","CT",41.713,-72.1588,858,0,0.004662005,0.150349649,0.009324009,0.087412587,0.738927739,1642,1818
"544","RI",41.7004,-71.492,193,0.010362694,0.031088083,0.155440414,0,0.056994819,0.715025907,1642,1818
"545","CT",41.6948,-72.0043,859,0,0.027939464,0.102444703,0.013969732,0.083818394,0.755529686,1642,1818
"546","CT",41.6935,-72.5508,197,0.005076142,0.060913706,0.157360406,0.005076142,0.157360406,0.614213198,1642,1818
"547","CT",41.6933,-71.8957,751,0,0.047936085,0.083888149,0.009320905,0.073235686,0.777629827,1642,1818
"548","CT",41.66,-72.3737,646,0,0,0.178018577,0.012383901,0.137770898,0.671826625,1642,1818
"549","CT",41.6325,-72.2453,528,0,0.001893939,0.202651515,0.018939394,0.15719697,0.609848485,1642,1818
"550","RI",41.63,-71.58,93,0,0,0.129032258,0,0.247311828,0.612903226,1642,1818
"551","CT",41.63,-71.82,757,0.001321004,0.096433289,0.150594451,0.005284016,0.047556143,0.673712021,1642,1818
"552","RI",41.6053,-71.1748,684,0.004385965,0.058479532,0.099415205,0.002923977,0.147660818,0.656432749,1642,1818
"553","CT",41.59,-73.06,2821,0.000708968,0.000354484,0.157390995,0.007089685,0.091102446,0.739454094,1642,1818
"554","CT",41.5725,-72.1078,448,0.002232143,0.006696429,0.113839286,0.002232143,0.131696429,0.736607143,1642,1818
"555","CT",41.57,-73.41,2853,0.004556607,0.002453558,0.184016824,0.012968805,0.162285314,0.621100596,1642,1818
"556","CT",41.57,-72.36,534,0,0.003745318,0.17977528,0.018726592,0.131086142,0.657303371,1642,1818
"557","RI",41.56,-71.52,52,0,0,0.211538461,0,0.096153846,0.673076923,1642,1818
"558","CT",41.56,-73.24,1595,0.000626959,0.001880878,0.177429468,0.005015674,0.167398119,0.640752351,1642,1818
"559","CT",41.56,-71.96,488,0,0.010245902,0.139344264,0.004098361,0.049180328,0.795081967,1642,1818
"560","CT",41.5455,-72.6775,73,0,0.01369863,0.260273972,0,0.068493151,0.602739726,1642,1818
"561","RI",41.5267,-71.163,214,0,0,0.112149532,0,0.121495327,0.742990654,1642,1818
"562","CT",41.5,-72.8,556,0,0,0.242805755,0,0.14028777,0.598920863,1642,1818
"563","CT",41.48,-72.4,599,0,0.003338898,0.171953256,0.006677796,0.183639399,0.624373957,1642,1818
"564","CT",41.4713,-72.68167,902,0,0.007760532,0.337028824,0.001108647,0.148558758,0.464523282,1642,1818
"565","CT",41.4612,-72.546,272,0,0,0.150735295,0.007352941,0.1875,0.654411765,1642,1818
"566","RI",41.4433,-71.5233,54,0,0.055555556,0.185185187,0,0.092592593,0.648148148,1642,1818
"567","RI",41.44,-71.7067,216,0,0.083333333,0.171296297,0.00462963,0.101851852,0.638888889,1642,1818
"568","CT",41.4183,-71.8783,849,0.003533569,0.015312132,0.129564193,0.001177856,0.042402827,0.806831567,1642,1818
"569","CT",41.41,-73.31,278,0.010791367,0.003597122,0.190647481,0.007194245,0.129496403,0.64028777,1642,1818
"570","CT",41.41,-72.03,359,0,0.013927577,0.158774372,0,0.097493036,0.704735376,1642,1818
"571","CT",41.4,-73.1,159,0.006289308,0,0.264150943,0,0.176100629,0.540880503,1642,1818
"572","CT",41.3722,-72.136,348,0,0.011494253,0.195402298,0,0.129310345,0.632183908,1642,1818
"573","CT",41.366,-72.4587,264,0,0,0.159090909,0,0.147727273,0.689393939,1642,1818
"574","CT",41.3597,-72.279,2916,0.002057613,0,0.205418383,0,0.173182442,0.607681756,1642,1818
"575","CT",41.35,-72.56,4477,0.000223364,0,0.290819745,0,0.116595935,0.5729283,1642,1818
"576","CT",41.33,-72.78,297,0,0.003367003,0.326599325,0,0.127946128,0.481481481,1642,1818
"577","CT",41.33,-72.94,57,0,0,0.280701754,0,0.157894737,0.526315789,1642,1818
"578","CT",41.3092,-73.5082,201,0.004975124,0,0.358208956,0.009950249,0.089552239,0.482587065,1642,1818
"579","CT",41.3,-73.39,501,0,0,0.277445111,0.003992016,0.099800399,0.594810379,1642,1818
"580","CT",41.29,-73.18,75,0,0,0.359999999,0,0.053333333,0.573333333,1642,1818
"581","CT",41.21,-73.31,122,0.008130081,0,0.227642276,0,0.081300813,0.650406504,1642,1818
"582","CT",41.17,-73.44,443,0.002257336,0,0.187358917,0.002257336,0.164785553,0.618510158,1642,1818
"583","CT",41.0909,-73.6596,939,0,0,0.183173589,0,0.132055378,0.662406816,1642,1818
