"","Lat","Lon","age","BNT","BBI","TBT","TBI","TBIR","BNI","total"
"470",46.71218,-69.48633,71,0.99911148857214,0.000682158485881025,0.00020635294197901,0,0,0,31.98083796
"471",47.03107,-69.48578,48,0.917868241244054,0.0821317587559459,0,0,0,0,16.86633138
"472",45.1688,-69.48444,71,0.904514010776026,0.0313108242748888,0.0402375685078326,0.0233400901338265,0,0.000597506307425958,36.51174846
"473",45.1688,-69.48444,77,0.904514010776026,0.0313108242748888,0.0402375685078326,0.0233400901338265,0,0.000597506307425958,36.51174846
"474",44.24538,-69.4841,50,0.0662802574420694,0.202471050073221,0.499015517899115,0,0.118494726867747,0.113738447717847,8.86394988
"475",44.00116,-69.48395,73,0,0,0.00122572452576718,0,0.0426552134966979,0.956119061977535,22.24806588
"476",46.56949,-69.48178,15,1,0,0,0,0,0,0.75723336
"477",44.4833,-69.47485,63,0,0.0555897692500144,0.921503627720791,0,0.022906603029195,0,11.33581176
"478",46.08889,-69.46885,15,0.00953326713008937,0.945713339953658,0.0447533929162529,0,0,0,0.8238267
"479",45.44591,-69.46682,25,0.825052036078348,0,0.174947963921652,0,0,0,7.15341186
"480",46.79733,-69.46608,108,0.888607111975565,0.0473274623281777,0.0640654256962574,0,0,0,26.30229678
"481",44.93599,-69.46091,55,0,0.163290183244339,0.836709816755661,0,0,0,8.23259484
"482",44.70218,-69.4597,25,0,0.0744483398638894,0.92555166013611,0,0,0,0.26446446
"483",45.86676,-69.45904,85,0.983843985435509,0.00635015185328121,0.0098058627112103,0,0,0,65.0084076
"484",45.69624,-69.45265,70,0.43111745915596,0.136906688431392,0.431975852412648,0,0,0,7.75155204
"485",46.76486,-69.44525,30,0.609452563283735,0.362704490410214,0.0278429463060511,0,0,0,8.62479198
"486",45.94282,-69.43355,63,0.310855000615699,0,0.42737716805845,0,0,0.261767831325851,11.95860402
"487",44.06939,-69.4333,49,0,0,0.302589860646539,0,0,0.697410139353461,5.00573574
"488",44.76969,-69.43195,23,0.823460298669253,0.128223459942092,0.0483162413886551,0,0,0,30.59083152
"489",47.10704,-69.43177,27,0.82164577125301,0,0.17835422874699,0,0,0,25.95351348
"490",45.43093,-69.43045,10,0.906864064602961,0.093135935397039,0,0,0,0,0.2026161
"491",46.37727,-69.4281,118,0.943495791186249,0.0565042088137511,0,0,0,0,23.1309594
"492",44.54682,-69.42177,15,0,0,0,1,0,0,0.83860704
"493",45.10172,-69.42132,45,0.52765558707931,0.0272223936816977,0.136703193732268,0,0,0.308418825506725,14.66760582
"494",44.27206,-69.42054,14,0.94649039974819,0,0.0535096002518099,0,0,0,0.51982074
"495",45.47296,-69.4191,68,0.117232978546847,0,0.882767021453153,0,0,0,17.41718538
"496",44.31028,-69.41364,65,0.0147567862998725,0.0220440881763527,0.31389040707678,0,0.518410558490719,0.130898159956276,10.77732216
"497",46.89032,-69.41343,28,0.376972984285889,0.0590630831749132,0.563963932539198,0,0,0,6.25431996
"498",44.3494,-69.4005,60,0,0,1,0,0,0,8.25348366
"499",45.08183,-69.39266,46,0.608683274021352,0.073495756912127,0.0375034218450589,0,0,0.280317547221462,4.9808655
"500",46.23792,-69.38814,75,1,0,0,0,0,0,15.7282452
"501",44.61764,-69.38702,88,0.684593883312952,0,0.309181793078575,0,0,0.00622432360847342,19.35613692
"502",45.77459,-69.38539,20,0.103817277187863,0.0318209657773221,0.864361757034815,0,0,0,7.92537102
"503",46.71074,-69.37414,95,1,0,0,0,0,0,26.1208422
"504",46.9463,-69.3732,45,0.87331501145327,0.0262230860717671,0.0825490378498528,0,0,0.0179128646251097,21.69072162
"505",46.00932,-69.3711,70,0.961144897519447,0,0.0388551024805527,0,0,0,12.40288686
"506",46.47327,-69.37062,17,0.821436875145315,0.178563124854685,0,0,0,0,6.33356658
"507",46.47327,-69.37062,70,0.821436875145315,0.178563124854685,0,0,0,0,6.33356658
"508",45.31035,-69.36275,84,0.111191119965846,0,0.888808880034154,0,0,0,19.162629
"509",44.84805,-69.36138,100,0.802192208071556,0.0433386809109404,0.122774406911819,0,0,0.0316947041056849,30.4270479
"510",44.14014,-69.35554,33,0.429378405525284,0,0.122598910231909,0,0.196189367205625,0.251833317037182,12.27160908
"511",47.16177,-69.34293,79,0.739050626170742,0.0341465095444835,0.226802864284775,0,0,0,17.41145868
"512",45.39482,-69.3401,96,0.131632800999242,0.0319205290627649,0.836446669937994,0,0,0,19.56197088
"513",46.79072,-69.32578,48,0.938804842992521,0.0577805387057744,0.00341461830170447,0,0,0,13.43287476
"514",46.79072,-69.32578,74,0.938804842992521,0.0577805387057744,0.00341461830170447,0,0,0,13.43287476
"515",45.16473,-69.32268,80,0.959013260359834,0,0.0409867396401656,0,0,0,28.68002262
"516",46.0665,-69.31842,25,0.783868699242321,0,0.00420239553559276,0,0,0.211928905222086,9.61692912
"517",46.58585,-69.31681,20,1,0,0,0,0,0,1.50955812
"518",46.31344,-69.31453,25,0.55736039281011,0.0827003078640514,0.0992011233113264,0,0,0.260738176014512,12.50722188
"519",46.54702,-69.31433,22,0.927249479889043,0.000624133148404993,0.072126386962552,0,0,0,12.5834688
"520",45.61054,-69.31389,88,0.310239634696188,0.155228538720797,0.534531826583015,0,0,0,17.05607604
"521",44.91249,-69.30802,65,0,0,1,0,0,0,1.24356654
"522",43.971,-69.30389,98,0.959966974189611,0.025329360663388,0,0,0.0147036651470008,0,15.1932078
"523",47.00931,-69.30159,9,0.840946441640627,0.159053558359373,0,0,0,0,12.44499174
"524",47.00931,-69.30159,66,0.840946441640627,0.159053558359373,0,0,0,0,12.44499174
"525",46.68326,-69.30082,35,0.941843026162306,0.0374937510414931,0.0206632227962006,0,0,0,10.14613074
"526",47.24776,-69.29964,64,1,0,0,0,0,0,26.5656159
"527",44.68512,-69.29506,77,0.342619020436123,0.0418617041519199,0.605430950675842,0,0.0100883247361156,0,15.76462338
"528",44.45166,-69.29301,77,0,0,0.836164035180672,0,0.163835964819328,0,12.8673495
"529",44.12189,-69.28764,85,0.163846114842123,0.142880372351307,0.381403066443097,0,0.101803882622615,0.210066563740858,31.19322582
"530",46.19914,-69.26147,20,0.766420140864256,0.0260334452448298,0.172642847413082,0,0,0.0349035664778327,6.80664654
"531",46.71272,-69.25261,37,0.0156023791275038,0.0128234434598645,0.971574177412632,0,0,0,12.16825578
"532",46.05295,-69.25199,30,0.886929938778316,0.111901430662601,0.00116863055908256,0,0,0,13.48763292
"533",47.09565,-69.24722,25,0.570339586146491,0.0483969563154629,0.00100817488412832,0,0,0.380255282653918,11.95560432
"534",46.83997,-69.24452,95,0.998962336664104,0.00103766333589547,0,0,0,0,17.0295696
"535",47.31141,-69.24333,70,0.193653811503166,0,0.806346188496834,0,0,0,17.55609876
"536",44.98208,-69.24308,40,0.445275104860597,0.159898017929106,0.394826877210297,0,0,0,6.6315186
"537",46.38093,-69.23875,40,0.823040579835527,0.0969989281886388,0.0207849696480325,0,0,0.0591755223278012,22.69507572
"538",46.10443,-69.23798,40,0.723079057728146,0.081904543181878,0.0371999779910098,0,0,0.157816421098966,22.79831994
"539",45.21952,-69.2365,63,0.194087960741211,0.0387634100654829,0.767148629193306,0,0,0,7.04624076
"540",45.67711,-69.23451,14,0.455292464050168,0.544707535949832,0,0,0,0,1.51332138
"541",44.29536,-69.22013,50,0.297150302421765,0.15460565636281,0.369038227067346,0,0.179205814148079,0,9.12541464
"542",45.98286,-69.21076,20,0.405898355385186,0,0.594101644614814,0,0,0,0.88212996
"543",45.05495,-69.19359,53,0.343539237254969,0.0618015738218184,0.559789650468689,0,0,0.0348695384545237,14.35389174
"544",47.15031,-69.1931,72,0.166905256868286,0.0375976663803584,0.795497076751356,0,0,0,13.14408546
"545",44.80764,-69.18926,153,0.888712548880673,0,0.111287451119327,0,0,0,49.10819778
"546",44.41631,-69.18842,83,0.0614305452226591,0.144140952515913,0.790685041508721,0,0.00231456879347197,0.00142889195923525,4.61850174
"547",46.45562,-69.18368,43,0.712990139249407,0,0.115721968681608,0,0,0.171287892068986,28.93276098
"548",47.38816,-69.18323,69,0.103609119240582,0.0301654060207955,0.866225474738622,0,0,0,13.31795898
"549",45.75008,-69.18274,93,0.413711624227711,0.0270079513372704,0.559280424435019,0,0,0,15.99570936
"550",46.21393,-69.18118,25,0.76730549417054,0,0,0,0,0.23269450582946,14.3145684
"551",46.21393,-69.18118,90,0.76730549417054,0,0,0,0,0.23269450582946,14.3145684
"552",45.27323,-69.18032,35,0.354943662075623,0.0212823970699858,0.24443805776019,0,0,0.379335883094201,14.80204692
"553",46.92277,-69.17927,15,0.987385682749921,0.0126143172500788,0,0,0,0,1.7294634
"554",44.17277,-69.17372,20,0.39988978617708,0.0905414659248844,0.50810598355707,0.00146276434096591,0,0,13.46009022
"555",44.17277,-69.17372,70,0.39988978617708,0.0905414659248844,0.50810598355707,0.00146276434096591,0,0,13.46009022
"556",45.90443,-69.16933,93,0.345716543062162,0,0.654283456937838,0,0,0,16.77470418
"557",44.35503,-69.16473,84,0.364144521616589,0.445241330716191,0.0536639991947255,0,0,0.136950148472495,17.33848416
"558",44.59864,-69.16441,30,0.0159035722879706,0.00210735093591174,0.981989076776118,0,0,0,7.47956106
"559",44.70491,-69.15141,56,0.0552895069720744,0.130410471407164,0.354568069365368,0,0.437773210633439,0.0219587416219548,21.94640514
"560",46.29408,-69.14978,65,0.0683881639404521,0,0.931611836059548,0,0,0,2.9675214
"561",45.55084,-69.14559,80,0.492062549317405,0.0519646357087706,0.455972814973825,0,0,0,12.85605972
"562",44.90818,-69.13698,68,0.734897232984036,0,0.265102767015964,0,0,0,22.79155698
"563",45.82255,-69.13431,84,0,0.18803008291109,0.81196991708891,0,0,0,22.93794234
"564",45.12663,-69.13098,50,0,0,1,0,0,0,0.25966494
"565",47.22365,-69.12478,55,0.946211184049035,0.0440430563285463,0.00974575962241865,0,0,0,22.44108294
"566",46.99059,-69.12012,8,0.916203600800178,0,0.0837963991998222,0,0,0,0.24537546
"567",46.99059,-69.12012,91,0.916203600800178,0,0.0837963991998222,0,0,0,0.24537546
"568",45.59997,-69.11612,25,0.153896749521989,0.00611854684512428,0,0,0,0.839984703632887,3.5655525
"569",45.88621,-69.09635,135,0.709551713487979,0.131677296724754,0.0750274129057265,0,0,0.083743576881541,26.31211398
"570",44.68313,-69.0832,79,0.143679092090719,0.385141338748528,0.461443739941023,0,0.00973582921972946,0,15.14777598
"571",45.51768,-69.08082,58,0.817108763258374,0.0373134521276733,0.0295529572345546,0,0,0.116024827379398,21.09776274
"572",44.97533,-69.0752,75,0.546052136702132,0,0.453947863297868,0,0,0,26.10218952
"573",46.37094,-69.07512,92,0.579576385854257,0,0.420423614145743,0,0,0,20.71832796
"574",44.50047,-69.07206,64,0.27218282883759,0.0339918072643189,0.128400667452591,0,0.0862650990159622,0.479159597429538,15.59096802
"575",45.19181,-69.06884,68,0.516945340390303,0,0.456169903237847,0.02688475637185,0,0,5.69850282
"576",46.822,-69.06665,88,0.0946601805876656,0.0573251081790651,0.848014711233269,0,0,0,19.48594212
"577",45.65511,-69.0644,40,0.0729073548142112,0,0.927092645185789,0,0,0,6.89423778
"578",45.43017,-69.06412,82,0.806648199445983,0.0126278229024837,0.16349687778769,0,0,0.0172270998638434,29.0411865
"579",44.72271,-69.06343,76,0.470445830203348,0.0447732797108057,0.311251217824023,0,0,0.173529672261823,16.62635538
"580",46.58905,-69.06006,25,0.480893746460453,0.361241016119898,0.157865237419649,0,0,0,9.34155666
"581",47.28464,-69.05391,74,0.080347061002159,0,0.919652938997841,0,0,0,12.07526508
"582",47.05911,-69.05222,25,0.0686100222944322,0.508589913590861,0.422800064114707,0,0,0,14.97166632
"583",47.05911,-69.05222,70,0.0686100222944322,0.508589913590861,0.422800064114707,0,0,0,14.97166632
"584",47.19134,-69.04324,84,0.712577444651445,0.0104002261187825,0.277022329229773,0,0,0,26.43559254
"585",45.2589,-69.03057,81,0.0303871024891487,0,0.969612897510851,0,0,0,15.3925515
"586",45.95143,-69.02337,45,0.390265372975036,0.531867738078081,0.0778668889468826,0,0,0,14.00221782
"587",46.65066,-69.01534,106,0.641625062736086,0.0888531654836433,0.269521771780271,0,0,0,14.45304546
"588",46.43114,-69.01306,25,0.391704338171148,0,0,0,0,0.608295661828852,2.06308458
"589",45.03802,-69.01219,48,0.712933578308558,0.0241952802500656,0.0447397933618077,0.0509039426694346,0,0.167227405410135,6.85715058
"590",45.50129,-69.01055,20,0,0.0102363365379891,0.989763663462011,0,0,0,3.33004878
"591",47.1223,-69.00171,79,0.0624617248776015,0,0.937538275122399,0,0,0,16.6540617
"592",46.89833,-68.99668,25,0.851861702127659,0.13708119344583,0.0110571044265101,0,0,0,17.8411248
"593",46.89833,-68.99668,78,0.851861702127659,0.13708119344583,0.0110571044265101,0,0,0,17.8411248
"594",46.19013,-68.98693,98,0.923417887029289,0,0.0765821129707113,0,0,0,8.3424384
"595",45.35372,-68.97725,35,0.943025723547657,0.00900873887650631,0.0479655375758363,0,0,0,16.37034462
"596",45.09823,-68.95209,59,0.907423574829143,0.0213894989564435,0.0711869262144133,0,0,0,7.99632756
"597",45.57872,-68.9502,40,0.366605327350203,0.319029656846262,0.314365015803535,0,0,0,8.92116234
"598",45.37713,-68.95013,28,0.364654921071265,0,0.635345078928735,0,0,0,2.61890172
"599",46.25742,-68.94913,97,0.265149708545798,0.241642594823707,0.256301362193278,0,0,0.236906334437217,26.30120598
"600",44.86872,-68.94883,23,0.224047319305397,0.0881921547469176,0.204020542333593,0,0.199876106548368,0.283863877065724,13.6467261
"601",44.86872,-68.94883,65,0.224047319305397,0.0881921547469176,0.204020542333593,0,0.199876106548368,0.283863877065724,13.6467261
"602",44.86872,-68.94883,67,0.224047319305397,0.0881921547469176,0.204020542333593,0,0.199876106548368,0.283863877065724,13.6467261
"603",46.02677,-68.94596,50,0.0141453446398199,0.972929897336123,0.0129247580240569,0,0,0,17.82868968
"604",44.63043,-68.94583,40,0.255563317034228,0.042230546621326,0.542046318116571,0,0.00169259938744022,0.158467218840435,14.21017884
"605",46.31311,-68.93147,93,0.334261686076988,0.0123253640859676,0.653412949837044,0,0,0,11.9652579
"606",46.97184,-68.92821,63,0.697073069834498,0.188998620042417,0.113928310123085,0,0,0,17.66676042
"607",45.79976,-68.92433,71,0,0,0.996522464876895,0,0,0.00347753512310474,1.56835224
"608",47.17776,-68.91043,29,0.0646973856744796,0.00762682347156204,0.00119089083756761,0,0,0.926484900016391,21.29590656
"609",45.648424,-68.898649,95,0.970369272936035,0,0,0,0,0.0296307270639653,11.78020368
"610",46.83778,-68.89738,89,0.202512832251045,0.0521693324093903,0.745317835339565,0,0,0,17.39406042
"611",46.57574,-68.8951,70,0.537454987359882,0.0629526666178945,0.399592346022224,0,0,0,26.83826136
"612",46.57574,-68.8951,100,0.537454987359882,0.0629526666178945,0.399592346022224,0,0,0,26.83826136
"613",46.32952,-68.89253,45,0.890454081509916,0,0.109545918490084,0,0,0,15.87021282
"614",46.32952,-68.89253,60,0.890454081509916,0,0.109545918490084,0,0,0,15.87021282
"615",47.01808,-68.89018,65,0.0247828611747663,0,0.975217138825234,0,0,0,8.73463554
"616",46.09809,-68.88909,71,0.0136499413922184,0.481288047793701,0.505062010814081,0,0,0,23.07871008
"617",46.48168,-68.88512,73,0.800633639081223,0.0241038350494392,0.175262525869337,0,0,0,21.3464106
"618",46.48168,-68.88512,114,0.800633639081223,0.0241038350494392,0.175262525869337,0,0,0,21.3464106
"619",45.17567,-68.8849,81,0.690214781104637,0,0.309785218895363,0,0,0,16.2390123
"620",44.70706,-68.87987,18,0.0464068840475437,0.0504072294010994,0,0,0,0.903185886551357,3.79020276
"621",44.77232,-68.84506,63,0.989382995387695,0,0.0106170046123053,0,0,0,3.1335957
"622",44.83029,-68.83903,68,0.0175506011542753,0.219977387435986,0.00710152745652993,0,0.352305225275822,0.403065258677387,7.38051642
"623",45.47416,-68.83668,25,0.880500522123957,0.0493401165638748,0.070159361312168,0,0,0,45.64812564
"624",45.47416,-68.83668,140,0.880500522123957,0.0493401165638748,0.070159361312168,0,0,0,45.64812564
"625",45.93652,-68.83087,70,0.585191871750669,0.136954938078884,0.277853190170447,0,0,0,24.10744356
"626",44.08043,-68.82491,80,0.778604565706674,0.0723439437784208,0.149051490514905,0,0,0,8.31173238
"627",45.68578,-68.8245,103,0.803590524901048,0.168127292266826,0.0282821828321262,0,0,0,41.31066852
"628",46.87088,-68.81856,45,0.527886381594475,0.147420702110848,0.324692916294677,0,0,0,5.31486846
"629",47.09877,-68.81756,69,0.165586370668651,0,0.834413629331349,0,0,0,17.66174274
"630",45.01758,-68.81479,103,0.569193929862261,0,0.00708678719049374,0,0,0.423719282947245,31.52286558
"631",44.54139,-68.80749,97,0.357001165072357,0.17771032622026,0.00498068432671082,0,0,0.460307824380672,35.5775328
"632",45.23916,-68.80495,61,0.313799997790763,0.11702327430989,0.417446343160755,0,0,0.151730384738592,4.93745166
"633",46.67243,-68.78471,26,0.332688965346008,0.0221686234171603,0.394867520306459,0,0,0.250274890930373,12.30116976
"634",44.60918,-68.78236,88,0.122422560720754,0.0631414572981006,0.181384386755213,0,0.0944045186457995,0.538647076580133,18.79055712
"635",44.84774,-68.77911,21,0,0,0,0,0,0,0
"636",44.96076,-68.77748,81,0.613780835058619,0.0262557146933646,0.359963450248016,0,0,0,17.96623956
"637",44.96076,-68.77748,87,0.613780835058619,0.0262557146933646,0.359963450248016,0,0,0,17.96623956
"638",45.093,-68.77171,45,0.259457770748519,0.733386052778022,0.00715617647345966,0,0,0,11.17295532
"639",44.38638,-68.77107,96,0.621956989439292,0.102179094617877,0.275863915942831,0,0,0,30.5475813
"640",45.78118,-68.77081,90,0.720654300023644,0,0,0,0,0.279345699976356,2.53736442
"641",46.24277,-68.76845,133,0.761185519754936,0,0.0321926078304228,0,0,0.206621872414641,29.27030904
"642",46.00207,-68.76783,84,0.0267738224108909,0.00163794129482377,0.971588236294285,0,0,0,9.62309214
"643",45.29131,-68.76294,56,0.538641582269354,0,0.0490595199798852,0.0615314645753142,0,0.350767433175447,14.75017938
"644",46.93538,-68.76076,17,0.8649325679893,0.043248439589835,0.0918189924208649,0,0,0,19.5733152
"645",46.93538,-68.76076,90,0.8649325679893,0.043248439589835,0.0918189924208649,0,0,0,19.5733152
"646",46.70314,-68.75984,124,0.671838737937194,0,0.328161262062806,0,0,0,31.93758774
"647",45.53084,-68.75972,55,0.0782269349784181,0,0.478664485483966,0,0,0.443108579537616,2.76719598
"648",47.18576,-68.75271,35,0.336766204124184,0.366433947511827,0.29679984836399,0,0,0,13.81160052
"649",47.18576,-68.75271,90,0.336766204124184,0.366433947511827,0.29679984836399,0,0,0,13.81160052
"650",45.61615,-68.74602,15,0.212179002400289,0.479318054779206,0.308502942820504,0,0,0,3.31745004
"651",45.61615,-68.74602,20,0.212179002400289,0.479318054779206,0.308502942820504,0,0,0,3.31745004
"652",45.61615,-68.74602,85,0.212179002400289,0.479318054779206,0.308502942820504,0,0,0,3.31745004
"653",45.66812,-68.73888,70,0.197906427652179,0.0950974331951805,0.70699613915264,0,0,0,10.76434164
"654",45.39849,-68.73404,117,0.0682059414314409,0,0.931794058568559,0,0,0,12.8973465
"655",45.10166,-68.72112,73,0.0547247078520764,0.282684932746586,0.662590359401337,0,0,0,19.28468952
"656",45.16997,-68.72078,105,0.237242052426101,0,0,0,0,0.762757947573899,7.04089584
"657",44.93182,-68.71935,97,0.510489510489511,0.0418952988284147,0.447615190682075,0,0,0,9.56184372
"658",45.84448,-68.71334,27,0.0273919083174162,0,0.968939920125022,0,0,0.00366817155756208,2.51276688
"659",46.78041,-68.71333,101,0.595184148377589,0,0.404815851622411,0,0,0,26.16551046
"660",45.94118,-68.71186,114,0.172708544372233,0.26590901330541,0.531055441104497,0,0,0.0303270012178604,9.58365972
"661",46.31426,-68.70365,100,0.642587087184127,0,0.357412912815873,0,0,0,3.37558968
"662",46.91936,-68.70313,30,0.90679121224321,0,0.0932087877567895,0,0,0,30.21008778
"663",46.91936,-68.70313,100,0.90679121224321,0,0.0932087877567895,0,0,0,30.21008778
"664",47.05223,-68.70067,77,0.0737260515304999,0,0.9262739484695,0,0,0,24.766614
"665",46.54732,-68.69721,91,0.932152217833676,0.050975136965108,0.0168726452012158,0,0,0,23.97185712
"666",46.49241,-68.69426,35,0,0,1,0,0,0,8.320077
"667",46.49241,-68.69426,70,0,0,1,0,0,0,8.320077
"668",44.22442,-68.69366,60,0.238713399145864,0.0412478948984434,0.720038705955693,0,0,0,29.3089779
"669",47.2234,-68.68509,73,0.15503400317022,0.689516335212044,0.155449661617736,0,0,0,33.06580218
"670",46.15269,-68.67162,35,0.603013625671297,0,0.343060671963073,0,0,0.0539257023656296,2.45768148
"671",44.43527,-68.66147,59,0.81362926089845,0.0563547388021296,0.104398678805685,0,0,0.0256173214937356,29.1442671
"672",45.03093,-68.65941,40,0.0184969044960926,0,0.981503095503907,0,0,0,2.14953048
"673",45.40382,-68.65664,50,0.047192322364927,0.0553232550659376,0.897484422569135,0,0,0,7.29128898
"674",45.67829,-68.65639,19,0.0171768399444545,0.00799975849785667,0.974823401557689,0,0,0,1.80669204
"675",45.43654,-68.65379,25,0.79756122887956,0,0.0972126210855795,0,0,0.105226150034861,18.3829797
"676",45.21192,-68.65362,65,0.329312364062239,0,0.670687635937761,0,0,0,3.2598558
"677",44.05251,-68.65305,35,1,0,0,0,0,0,6.07673772
"678",46.38169,-68.65299,118,0.995489406441559,0.00451059355844058,0,0,0,0,92.95972128
"679",44.5186,-68.64644,80,0.947098386805019,0,0.0529016131949812,0,0,0,6.63326388
"680",45.91522,-68.63739,93,0.320869492256796,0,0.679130507743204,0,0,0,9.10032624
"681",46.61638,-68.63716,87,0.590115514942386,0,0.409884485057614,0,0,0,22.82357196
"682",46.61638,-68.63716,92,0.590115514942386,0,0.409884485057614,0,0,0,22.82357196
"683",47.07449,-68.63632,30,0.342479075154614,0.0732970563167901,0.584223868528596,0,0,0,4.99139172
"684",45.28132,-68.62187,25,0.244121677543655,0,0.146893613557114,0,0,0.608984708899231,8.03952324
"685",45.05211,-68.61022,92,0.901815823605707,0.00956225680933852,0.0843352788586252,0,0.000233463035019455,0.00405317769130999,33.640272
"686",44.35167,-68.59968,74,0.420614413717143,0.315226386449558,0.118006727592058,0,0,0.146152472241241,18.3216222
"687",44.82447,-68.59932,82,0.027560542737734,0.0815595122230492,0.890879945039217,0,0,0,14.2897527
"688",45.75287,-68.58804,82,0.802496238263152,0.0297188644814291,0.109623186019602,0,0,0.0581617112358163,23.85023292
"689",45.75287,-68.58804,101,0.802496238263152,0.0297188644814291,0.109623186019602,0,0,0.0581617112358163,23.85023292
"690",45.8731,-68.58612,35,0.00316155548529877,0,0.996838444514701,0,0,0,1.7251002
"691",46.21599,-68.58457,93,0.465750709304837,0.332774173315937,0.201475117379226,0,0,0,18.43490178
"692",45.98439,-68.58307,39,0.287306490781687,0.465088647652388,0.247604861565925,0,0,0,9.41016798
"693",46.72693,-68.57857,35,0.783241067234336,0,0.216758932765664,0,0,0,9.17215542
"694",46.9178,-68.5737,45,0.610684184432325,0.274772389236941,0.114543426330734,0,0,0,9.68063184
"695",46.45124,-68.56609,30,0.589685492202707,0.0251322458064888,0.360240680716721,0,0,0.0249415812740825,12.30024258
"696",44.42647,-68.56209,118,0.889408443821787,0,0.0618068208696466,0,0,0.0487847353085662,20.98322874
"697",45.83927,-68.53994,77,0.580475263525177,0.168351268960958,0.0804348624527124,0,0,0.170738605061153,29.6992116
"698",45.58811,-68.53504,80,0.684249023069104,0.13086698477514,0.172340113056174,0,0,0.0125438790995822,18.93961494
"699",45.1271,-68.53389,45,0.683338649037857,0.0409019300839881,0.0250514656847111,0,0,0.250707955193443,11.28618036
"700",45.34899,-68.53106,8,0.851182076089328,0,0.0712882810795082,0.0775296428311632,0,0,3.7488069
"701",45.34899,-68.53106,30,0.851182076089328,0,0.0712882810795082,0.0775296428311632,0,0,3.7488069
"702",45.34899,-68.53106,60,0.851182076089328,0,0.0712882810795082,0.0775296428311632,0,0,3.7488069
"703",46.19539,-68.53055,80,0.894480990921603,0,0.105519009078397,0,0,0,12.95854038
"704",46.75173,-68.51246,40,0.564868272006431,0.306701501808748,0.128430226184821,0,0,0,5.97038472
"705",46.51287,-68.5047,65,1,0,0,0,0,0,70.33849272
"706",46.51287,-68.5047,73,1,0,0,0,0,0,70.33849272
"707",45.42558,-68.49297,50,0.312042806463905,0.218867904275816,0.453439383449527,0,0.0156499058107521,0,10.16227458
"708",45.18975,-68.48159,30,0.723453311131036,0.184738055591136,0.06512318005209,0,0,0.0266854532257376,5.10952536
"709",44.93999,-68.47616,66,0.507235435695813,0,0.492764564304187,0,0,0,7.29668844
"710",46.04395,-68.47015,89,0.280085221680581,0,0.719914778319419,0,0,0,9.42047604
"711",44.73033,-68.47001,20,0,0.183997520063376,0.816002479936624,0,0,0,1.58345982
"712",45.67554,-68.46871,121,0.177256758120293,0,0.822743241879707,0,0,0,23.78314872
"713",46.59012,-68.46228,20,0.604176481381383,0.395823518618617,0,0,0,0,10.99815462
"714",46.59012,-68.46228,60,0.604176481381383,0.395823518618617,0,0,0,0,10.99815462
"715",46.82481,-68.46208,38,0.147429203268014,0,0.852570796731986,0,0,0,2.66356998
"716",46.33797,-68.45009,8,1,0,0,0,0,0,0.05710338
"717",47.05744,-68.44787,20,0.597215780972638,0,0.235179351041883,0,0,0.167604867985479,6.82088148
"718",45.01208,-68.42725,51,0.351258791152788,0.0389807359086739,0.181461624706962,0,0,0.428298848231577,13.3772985
"719",44.5636,-68.42448,53,0.402817295061349,0,0.324500405265659,0,0.00815003214175913,0.264532267531233,19.5138666
"720",45.49741,-68.42309,77,0.262611604893484,0.51683142874418,0.106321925952798,0,0,0.114235040409537,21.64888944
"721",44.79647,-68.41937,75,0.656946350640739,0.151286875260228,0.143386227067816,0,0,0.0483805470312171,21.22053228
"722",45.25995,-68.41762,84,0.872094429700674,0.00278906288909918,0.125116507410227,0,0,0,7.66554246
"723",46.41645,-68.40221,92,0.987126424875202,0.00396215464437339,0.00891142048042458,0,0,0,35.80338294
"724",46.88912,-68.39238,15,0.792752257189527,0,0.207247742810473,0,0,0,12.78815742
"725",46.88912,-68.39238,50,0.792752257189527,0,0.207247742810473,0,0,0,12.78815742
"726",46.16996,-68.38927,80,0.529965377380494,0.365597293195731,0.104001138941814,0,0,0.000436190481960192,18.00534474
"727",46.68161,-68.38681,40,0.622866912547447,0.211991526790611,0.165141560661943,0,0,0,5.07216546
"728",47.13514,-68.3715,35,0.715479865422635,0.196709560311239,0.0878105742661256,0,0,0,9.43465644
"729",44.33788,-68.36566,104,0.673950296129776,0.278878725913232,0.0471709779569916,0,0,0,24.69800268
"730",46.02603,-68.36098,18,0.734953490513907,0.15390725732179,0.111139252164303,0,0,0,4.73756256
"731",44.67178,-68.36026,22,0.662340637939217,0.147177716315075,0.139158470124216,0,0.0513231756214916,0,3.33255762
"732",45.32794,-68.35854,100,0.877595897564878,0,0.122404102435122,0,0,0,31.22622252
"733",45.51379,-68.35824,65,0.431701351297165,0.00899260863172808,0.559306040071107,0,0,0,20.4025959
"734",46.96745,-68.34945,120,0.998766667957149,0,0.00123333204285138,0,0,0,59.16859164
"735",44.88963,-68.34915,57,0.630678182583214,0.0539030541744368,0.22648245847722,0,0,0.0889363047651296,21.90582738
"736",45.7989,-68.34523,81,0.559294080741072,0.109539274889628,0.3311666443693,0,0,0,23.64494436
"737",45.56144,-68.34312,91,0.807044043740623,0,0.19258915858141,0,0,0.000366797677966922,21.41169498
"738",46.34162,-68.34068,134,0.745428037398028,0.0244731839769272,0.00567485485123617,0,0,0.224423923773808,54.91621692
